originator_tax_id,reference_number,amount,due_on,status
98765432000198,RECV-2027-022077,22434.21,2026-11-02,pending
11223344000177,RECV-2027-022078,38789.62,2026-07-13,advanced
55667788000133,RECV-2027-022079,32549.76,2026-06-01,cancelled
99887766000111,RECV-2027-022080,19618.67,2027-02-24,advanced
12345678000195,RECV-2027-022081,18097.34,2026-07-26,advanced
98765432000198,RECV-2027-022082,36918.06,2026-08-05,pending
11223344000177,RECV-2027-022083,9356.98,32/13/2025,eligible
55667788000133,RECV-2027-022084,12615.42,2026-11-05,advanced
99887766000111,RECV-2027-022085,1040.93,2027-08-23,pending
12345678000195,RECV-2027-022086,40600.36,2027-09-27,eligible
98765432000198,RECV-2027-022087,18762.49,2026-11-06,cancelled
11223344000177,RECV-2027-022088,29603.77,2026-07-07,advanced
55667788000133,RECV-2027-022089,8718.98,2027-07-07,pending
99887766000111,RECV-2027-022090,9858.75,2028-01-21,cancelled
12345678000195,RECV-2027-022091,18522.38,2027-09-07,advanced
98765432000198,RECV-2027-022092,14204.59,2027-08-08,eligible
11223344000177,RECV-2027-022093,39010.16,2026-11-16,eligible
55667788000133,RECV-2027-022094,33544.95,2026-05-18,advanced
99887766000111,RECV-2027-022095,47714.11,2028-02-25,eligible
12345678000195,RECV-2027-022096,1281.41,2027-07-21,eligible
98765432000198,RECV-2027-022097,45541.66,2028-03-07,advanced
11223344000177,RECV-2027-022098,15179.27,2028-01-21,eligible
55667788000133,RECV-2027-022099,27622.92,2027-05-22,cancelled
99887766000111,RECV-2027-022100,12108.23,2027-11-03,pending
12345678000195,RECV-2027-022101,37678.26,2027-03-04,advanced
98765432000198,RECV-2027-022102,,2028-02-23,advanced
11223344000177,RECV-2027-022103,17273.44,2028-01-22,eligible
55667788000133,RECV-2027-022104,22509.49,2027-09-01,eligible
99887766000111,RECV-2027-022105,2671.77,2026-11-21,cancelled
12345678000195,RECV-2027-022106,26767.59,2027-05-30,pending
98765432000198,RECV-2027-022107,8932.05,2027-01-11,advanced
11223344000177,RECV-2027-022108,29347.25,2026-07-25,cancelled
55667788000133,RECV-2027-022109,27660.14,2028-01-03,advanced
99887766000111,RECV-2027-022110,23485.96,2026-12-25,cancelled
12345678000195,RECV-2027-022111,43109.75,2026-08-18,pending
98765432000198,RECV-2027-022112,20539.45,2027-07-13,advanced
11223344000177,RECV-2027-022113,40591.58,2027-01-07,cancelled
55667788000133,RECV-2027-022114,21855.37,2028-03-01,cancelled
99887766000111,RECV-2027-022115,39425.57,2026-09-20,eligible
12345678000195,RECV-2027-022116,,2026-07-25,cancelled
98765432000198,RECV-2027-022117,20190.65,2028-02-03,pending
11223344000177,RECV-2027-022118,19494.29,2026-05-03,eligible
55667788000133,RECV-2027-022119,21748.60,2026-10-06,pending
99887766000111,RECV-2027-022120,15911.18,2027-09-03,pending
12345678000195,RECV-2027-022121,10397.61,2028-01-24,advanced
98765432000198,RECV-2027-022122,35239.47,2028-01-12,eligible
11223344000177,RECV-2027-022123,408.14,2026-08-14,cancelled
55667788000133,RECV-2027-022124,4157.47,2027-02-23,cancelled
99887766000111,RECV-2027-022125,30496.32,2026-08-07,cancelled
12345678000195,RECV-2027-022126,10689.76,2026-11-07,pending
98765432000198,RECV-2027-022127,34841.71,2026-06-28,cancelled
11223344000177,RECV-2027-022128,43549.81,2026-11-15,cancelled
55667788000133,RECV-2027-022129,13438.55,2028-02-06,pending
99887766000111,RECV-2027-022130,25985.42,2027-02-07,cancelled
12345678000195,RECV-2027-022131,30891.11,2027-07-15,pending
98765432000198,RECV-2027-022132,32105.57,2026-07-29,pending
11223344000177,RECV-2027-022133,12409.49,2026-07-16,pending
55667788000133,RECV-2027-022134,47013.74,2027-05-13,pending
99887766000111,RECV-2027-022135,25512.59,32/13/2025,cancelled
12345678000195,RECV-2027-022136,31248.69,2027-02-04,pending
98765432000198,RECV-2027-022137,37773.76,2027-01-15,advanced
11223344000177,RECV-2027-022138,42868.01,2027-03-22,pending
55667788000133,RECV-2027-022139,4906.84,2026-08-27,advanced
99887766000111,RECV-2027-022140,44651.31,2027-09-11,cancelled
12345678000195,RECV-2027-022141,49920.37,2026-06-03,cancelled
98765432000198,RECV-2027-022142,12655.50,2026-09-23,advanced
11223344000177,RECV-2027-022143,38183.33,2027-07-31,pending
55667788000133,RECV-2027-022144,31363.78,2026-07-27,cancelled
99887766000111,RECV-2027-022145,38805.09,2028-02-21,cancelled
12345678000195,RECV-2027-022146,23360.78,2027-09-27,cancelled
98765432000198,RECV-2027-022147,4362.35,32/13/2025,eligible
11223344000177,RECV-2027-022148,33465.56,2026-07-11,eligible
55667788000133,RECV-2027-022149,30864.75,2027-03-30,eligible
99887766000111,RECV-2027-022150,7953.64,2027-01-15,cancelled
12345678000195,RECV-2027-022151,16923.09,2027-07-23,cancelled
98765432000198,RECV-2027-022152,5520.08,2027-08-30,cancelled
11223344000177,RECV-2027-022153,25485.20,2027-02-06,pending
55667788000133,RECV-2027-022154,16157.89,2027-08-03,cancelled
99887766000111,RECV-2027-022155,34194.60,2027-02-21,advanced
12345678000195,RECV-2027-022156,43097.53,2027-10-21,pending
98765432000198,RECV-2027-022157,16419.27,2027-09-10,eligible
11223344000177,RECV-2027-022158,43256.75,2028-03-02,cancelled
55667788000133,RECV-2027-022159,48669.76,2026-08-27,eligible
99887766000111,RECV-2027-022160,47775.31,2027-07-25,cancelled
12345678000195,RECV-2027-022161,23131.24,2028-01-21,cancelled
98765432000198,RECV-2027-022162,36338.02,2026-10-16,pending
11223344000177,RECV-2027-022163,10568.24,2026-06-18,advanced
55667788000133,RECV-2027-022164,36303.63,2027-10-27,advanced
99887766000111,RECV-2027-022165,1281.96,2027-11-30,cancelled
12345678000195,RECV-2027-022166,35273.92,2027-02-10,eligible
98765432000198,RECV-2027-022167,42403.81,2027-09-26,eligible
11223344000177,RECV-2027-022168,14278.70,2028-03-26,eligible
55667788000133,RECV-2027-022169,18417.12,2028-01-14,pending
99887766000111,RECV-2027-022170,30790.75,2027-08-03,advanced
12345678000195,RECV-2027-022171,8345.16,32/13/2025,cancelled
98765432000198,RECV-2027-022172,31517.43,2026-05-06,eligible
11223344000177,RECV-2027-022173,17852.03,2027-08-27,cancelled
55667788000133,RECV-2027-022174,49951.66,2026-08-23,cancelled
99887766000111,RECV-2027-022175,38284.83,2027-07-29,advanced
12345678000195,RECV-2027-022176,44294.34,2027-09-08,cancelled
98765432000198,RECV-2027-022177,14339.61,2027-04-07,pending
11223344000177,RECV-2027-022178,2687.54,2027-09-03,eligible
55667788000133,RECV-2027-022179,25953.22,2027-04-02,eligible
99887766000111,RECV-2027-022180,38914.61,2026-07-21,cancelled
12345678000195,RECV-2027-022181,19188.08,2027-09-11,pending
98765432000198,RECV-2027-022182,41749.84,2028-01-12,cancelled
11223344000177,RECV-2027-022183,5914.61,2026-06-26,cancelled
55667788000133,RECV-2027-022184,7234.80,2026-08-23,advanced
99887766000111,RECV-2027-022185,40632.72,2027-04-12,pending
12345678000195,RECV-2027-022186,32007.65,2027-09-23,advanced
98765432000198,RECV-2027-022187,49324.76,2027-10-08,advanced
11223344000177,RECV-2027-022188,14940.03,2027-10-04,pending
55667788000133,RECV-2027-022189,36426.04,2026-05-22,pending
99887766000111,RECV-2027-022190,,2027-04-27,cancelled
12345678000195,RECV-2027-022191,20471.40,2026-07-10,advanced
98765432000198,RECV-2027-022192,36124.10,2027-11-23,eligible
11223344000177,RECV-2027-022193,4523.13,2027-06-03,eligible
55667788000133,RECV-2027-022194,37281.81,2027-11-29,cancelled
99887766000111,RECV-2027-022195,32694.93,2027-07-19,pending
12345678000195,RECV-2027-022196,46258.28,2027-02-10,eligible
98765432000198,RECV-2027-022197,23307.85,2028-01-04,advanced
11223344000177,RECV-2027-022198,3177.37,2027-12-29,advanced
55667788000133,RECV-2027-022199,5995.22,2026-08-24,advanced
99887766000111,RECV-2027-022200,39054.40,2027-02-15,advanced
12345678000195,RECV-2027-022201,33889.76,2027-04-20,advanced
98765432000198,RECV-2027-022202,14171.64,2027-08-21,pending
11223344000177,RECV-2027-022203,12802.74,2027-08-23,pending
55667788000133,RECV-2027-022204,17206.01,2026-09-18,advanced
99887766000111,RECV-2027-022205,47443.54,2026-05-12,advanced
12345678000195,RECV-2027-022206,47373.15,2026-09-12,pending
98765432000198,RECV-2027-022207,43179.92,2027-09-27,pending
11223344000177,RECV-2027-022208,25926.86,2027-09-04,advanced
55667788000133,RECV-2027-022209,38865.43,2027-06-29,cancelled
99887766000111,RECV-2027-022210,29566.64,2026-12-12,advanced
12345678000195,RECV-2027-022211,16103.56,2026-05-12,pending
98765432000198,RECV-2027-022212,19056.23,2026-05-25,cancelled
11223344000177,RECV-2027-022213,6662.96,2027-09-14,cancelled
55667788000133,RECV-2027-022214,10459.56,2027-05-12,pending
99887766000111,RECV-2027-022215,17030.23,2027-07-19,eligible
12345678000195,RECV-2027-022216,18094.35,2027-11-04,cancelled
98765432000198,RECV-2027-022217,24811.06,2027-09-15,pending
11223344000177,RECV-2027-022218,4424.75,2028-01-19,cancelled
55667788000133,RECV-2027-022219,40365.27,2027-05-02,pending
99887766000111,RECV-2027-022220,6173.47,2027-04-14,eligible
12345678000195,RECV-2027-022221,40929.00,32/13/2025,advanced
98765432000198,RECV-2027-022222,,2026-11-03,eligible
11223344000177,RECV-2027-022223,48345.34,2027-08-03,advanced
55667788000133,RECV-2027-022224,6591.15,2028-01-02,cancelled
99887766000111,RECV-2027-022225,25558.99,2027-02-26,eligible
12345678000195,RECV-2027-022226,27932.56,2026-10-03,advanced
98765432000198,RECV-2027-022227,14680.76,2026-07-14,pending
11223344000177,RECV-2027-022228,29787.97,2026-11-14,pending
55667788000133,RECV-2027-022229,43932.73,2026-12-30,advanced
99887766000111,RECV-2027-022230,13483.78,2027-02-03,eligible
12345678000195,RECV-2027-022231,29987.26,2027-11-15,eligible
98765432000198,RECV-2027-022232,30718.25,2026-07-11,pending
11223344000177,RECV-2027-022233,39803.83,2026-10-07,eligible
55667788000133,RECV-2027-022234,35848.12,2026-10-17,advanced
99887766000111,RECV-2027-022235,5096.04,2028-02-14,pending
12345678000195,RECV-2027-022236,46060.14,2027-03-24,advanced
98765432000198,RECV-2027-022237,45068.07,2028-02-16,advanced
11223344000177,RECV-2027-022238,,2026-08-14,cancelled
55667788000133,RECV-2027-022239,20484.47,2026-07-28,cancelled
99887766000111,RECV-2027-022240,40414.23,2027-10-11,eligible
12345678000195,RECV-2027-022241,32485.20,2027-05-08,advanced
98765432000198,RECV-2027-022242,14729.84,2027-03-11,eligible
11223344000177,RECV-2027-022243,33083.79,2027-01-28,cancelled
55667788000133,RECV-2027-022244,19403.87,2027-04-29,advanced
99887766000111,RECV-2027-022245,14545.99,2026-06-27,cancelled
12345678000195,RECV-2027-022246,33117.31,2027-09-08,cancelled
98765432000198,RECV-2027-022247,22251.70,2027-08-11,advanced
11223344000177,RECV-2027-022248,11522.08,2026-08-03,eligible
55667788000133,RECV-2027-022249,207.11,2028-03-10,advanced
99887766000111,RECV-2027-022250,17996.27,2026-10-16,cancelled
12345678000195,RECV-2027-022251,34653.30,2026-11-19,advanced
98765432000198,RECV-2027-022252,35293.23,2028-02-26,cancelled
11223344000177,RECV-2027-022253,5525.95,2026-05-19,advanced
55667788000133,RECV-2027-022254,32610.15,2027-10-25,advanced
99887766000111,RECV-2027-022255,16587.74,2026-10-16,advanced
12345678000195,RECV-2027-022256,18601.59,2026-11-19,advanced
98765432000198,RECV-2027-022257,30041.01,2027-06-29,cancelled
11223344000177,RECV-2027-022258,13712.60,2027-07-05,eligible
55667788000133,RECV-2027-022259,25910.13,2028-03-19,advanced
99887766000111,RECV-2027-022260,42817.51,2027-04-09,cancelled
12345678000195,RECV-2027-022261,1885.87,2028-03-12,pending
98765432000198,RECV-2027-022262,8145.31,2027-06-16,pending
11223344000177,RECV-2027-022263,43410.23,2027-03-31,cancelled
55667788000133,RECV-2027-022264,,2026-08-02,cancelled
99887766000111,RECV-2027-022265,49743.32,2026-10-22,eligible
12345678000195,RECV-2027-022266,27270.10,2027-02-21,pending
98765432000198,RECV-2027-022267,24101.36,2026-12-06,cancelled
11223344000177,RECV-2027-022268,45388.93,2027-05-11,pending
55667788000133,RECV-2027-022269,37780.85,2026-08-16,advanced
99887766000111,RECV-2027-022270,17977.87,2027-12-09,advanced
12345678000195,RECV-2027-022271,32861.09,2027-04-29,advanced
98765432000198,RECV-2027-022272,,2027-04-28,cancelled
11223344000177,RECV-2027-022273,11466.24,2027-01-04,cancelled
55667788000133,RECV-2027-022274,1975.41,2026-11-17,advanced
99887766000111,RECV-2027-022275,13236.89,2026-08-14,eligible
12345678000195,RECV-2027-022276,29886.28,2027-09-13,advanced
98765432000198,RECV-2027-022277,14900.03,2027-12-28,eligible
11223344000177,RECV-2027-022278,15535.80,2026-05-17,cancelled
55667788000133,RECV-2027-022279,25884.00,2026-09-17,cancelled
99887766000111,RECV-2027-022280,20665.13,2026-12-05,cancelled
12345678000195,RECV-2027-022281,18514.52,2027-07-01,cancelled
98765432000198,RECV-2027-022282,14091.96,2027-02-28,advanced
11223344000177,RECV-2027-022283,13742.38,2026-06-29,eligible
55667788000133,RECV-2027-022284,33530.42,2026-12-12,eligible
99887766000111,RECV-2027-022285,23435.22,2026-07-20,advanced
12345678000195,RECV-2027-022286,43443.87,2026-08-06,advanced
98765432000198,RECV-2027-022287,26272.87,2026-10-01,advanced
11223344000177,RECV-2027-022288,14065.56,2026-08-28,pending
55667788000133,RECV-2027-022289,10414.84,2027-01-15,cancelled
99887766000111,RECV-2027-022290,17686.63,2026-08-26,advanced
12345678000195,RECV-2027-022291,13330.71,2028-01-28,pending
98765432000198,RECV-2027-022292,40402.65,2027-09-07,pending
11223344000177,RECV-2027-022293,32885.21,2027-01-10,cancelled
55667788000133,RECV-2027-022294,43859.76,2027-08-06,pending
99887766000111,RECV-2027-022295,37885.51,2026-08-12,cancelled
12345678000195,RECV-2027-022296,20089.84,2028-02-05,advanced
98765432000198,RECV-2027-022297,26201.66,2028-01-19,advanced
11223344000177,RECV-2027-022298,1041.21,2027-02-11,pending
55667788000133,RECV-2027-022299,34141.26,2027-01-31,cancelled
99887766000111,RECV-2027-022300,,2028-02-12,cancelled
12345678000195,RECV-2027-022301,33403.83,2026-08-21,cancelled
98765432000198,RECV-2027-022302,29793.15,2027-11-02,eligible
11223344000177,RECV-2027-022303,45445.72,2027-03-12,advanced
55667788000133,RECV-2027-022304,2993.39,2027-03-29,cancelled
99887766000111,RECV-2027-022305,42228.54,2026-09-03,cancelled
12345678000195,RECV-2027-022306,14874.99,2027-04-21,advanced
98765432000198,RECV-2027-022307,7977.69,2026-12-16,eligible
11223344000177,RECV-2027-022308,5191.84,2026-09-08,eligible
55667788000133,RECV-2027-022309,9327.38,2027-04-29,eligible
99887766000111,RECV-2027-022310,49202.41,2026-11-30,cancelled
12345678000195,RECV-2027-022311,7166.93,2026-12-26,eligible
98765432000198,RECV-2027-022312,25147.92,2027-01-02,pending
11223344000177,RECV-2027-022313,32539.36,2028-03-19,eligible
55667788000133,RECV-2027-022314,17203.68,2027-02-23,cancelled
99887766000111,RECV-2027-022315,29288.52,2026-10-27,eligible
12345678000195,RECV-2027-022316,11599.76,2026-04-30,cancelled
98765432000198,RECV-2027-022317,45957.48,2027-04-19,cancelled
11223344000177,RECV-2027-022318,22523.48,2026-10-29,advanced
55667788000133,RECV-2027-022319,48802.97,2027-11-07,advanced
99887766000111,RECV-2027-022320,34307.03,2027-09-22,pending
12345678000195,RECV-2027-022321,25634.37,32/13/2025,advanced
98765432000198,RECV-2027-022322,2346.75,2028-02-23,advanced
11223344000177,RECV-2027-022323,8894.54,2027-02-21,eligible
55667788000133,RECV-2027-022324,48156.09,2027-10-18,pending
99887766000111,RECV-2027-022325,18848.27,2027-12-11,eligible
12345678000195,RECV-2027-022326,21562.57,2026-09-09,pending
98765432000198,RECV-2027-022327,42823.07,2028-02-23,cancelled
11223344000177,RECV-2027-022328,14531.65,2027-05-30,eligible
55667788000133,RECV-2027-022329,16836.18,2027-09-23,eligible
99887766000111,RECV-2027-022330,31112.36,2027-10-01,advanced
12345678000195,RECV-2027-022331,836.22,2026-06-22,pending
98765432000198,RECV-2027-022332,35432.11,2026-04-27,pending
11223344000177,RECV-2027-022333,43006.51,2026-09-03,cancelled
55667788000133,RECV-2027-022334,13963.22,2026-12-22,advanced
99887766000111,RECV-2027-022335,1895.07,2028-03-22,eligible
12345678000195,RECV-2027-022336,8166.48,2028-03-24,pending
98765432000198,RECV-2027-022337,17755.59,2027-05-12,advanced
11223344000177,RECV-2027-022338,49323.76,2026-09-20,pending
55667788000133,RECV-2027-022339,38109.02,2026-09-11,eligible
99887766000111,RECV-2027-022340,,2027-04-28,pending
12345678000195,RECV-2027-022341,28523.44,2028-01-26,pending
98765432000198,RECV-2027-022342,8528.34,2028-01-07,cancelled
11223344000177,RECV-2027-022343,20914.31,2027-12-29,advanced
55667788000133,RECV-2027-022344,31636.29,2026-07-09,eligible
99887766000111,RECV-2027-022345,29752.22,2027-09-30,eligible
12345678000195,RECV-2027-022346,23100.75,2027-03-17,pending
98765432000198,RECV-2027-022347,9552.79,2027-02-20,advanced
11223344000177,RECV-2027-022348,4493.40,2026-07-03,cancelled
55667788000133,RECV-2027-022349,39394.28,2026-09-20,cancelled
99887766000111,RECV-2027-022350,46698.61,2026-07-02,advanced
12345678000195,RECV-2027-022351,34605.93,2027-07-19,cancelled
98765432000198,RECV-2027-022352,15259.64,2027-10-03,pending
11223344000177,RECV-2027-022353,11698.15,2027-07-28,advanced
55667788000133,RECV-2027-022354,34602.15,2027-07-10,pending
99887766000111,RECV-2027-022355,26701.26,2027-12-15,pending
12345678000195,RECV-2027-022356,15393.06,2026-09-30,cancelled
98765432000198,RECV-2027-022357,44993.91,2026-08-20,advanced
11223344000177,RECV-2027-022358,33405.05,2026-12-26,eligible
55667788000133,RECV-2027-022359,32856.22,2028-03-10,eligible
99887766000111,RECV-2027-022360,39747.20,2027-03-30,pending
12345678000195,RECV-2027-022361,33405.14,2027-11-02,cancelled
98765432000198,RECV-2027-022362,1935.74,2027-02-25,eligible
11223344000177,RECV-2027-022363,47736.25,2026-07-03,cancelled
55667788000133,RECV-2027-022364,318.00,2026-05-09,advanced
99887766000111,RECV-2027-022365,3585.83,2026-09-01,pending
12345678000195,RECV-2027-022366,27852.86,2027-04-15,advanced
98765432000198,RECV-2027-022367,13391.58,32/13/2025,advanced
11223344000177,RECV-2027-022368,13123.02,2027-04-30,eligible
55667788000133,RECV-2027-022369,40367.00,32/13/2025,cancelled
99887766000111,RECV-2027-022370,36850.08,2026-12-30,cancelled
12345678000195,RECV-2027-022371,16804.10,2027-07-05,eligible
98765432000198,RECV-2027-022372,,2026-08-12,eligible
11223344000177,RECV-2027-022373,465.02,2028-01-15,pending
55667788000133,RECV-2027-022374,44569.07,2028-01-13,pending
99887766000111,RECV-2027-022375,45428.20,2026-08-01,advanced
12345678000195,RECV-2027-022376,16764.44,2027-02-16,advanced
98765432000198,RECV-2027-022377,48492.30,2026-08-14,advanced
11223344000177,RECV-2027-022378,12504.11,2027-09-13,advanced
55667788000133,RECV-2027-022379,11684.67,32/13/2025,cancelled
99887766000111,RECV-2027-022380,46132.48,2026-10-13,advanced
12345678000195,RECV-2027-022381,48343.66,2027-06-14,pending
98765432000198,RECV-2027-022382,5802.30,2026-07-17,pending
11223344000177,RECV-2027-022383,14766.02,2026-05-08,cancelled
55667788000133,RECV-2027-022384,1851.53,2027-02-07,advanced
99887766000111,RECV-2027-022385,39635.40,2026-07-01,advanced
12345678000195,RECV-2027-022386,19526.57,2026-06-01,cancelled
98765432000198,RECV-2027-022387,24141.76,2026-07-25,advanced
11223344000177,RECV-2027-022388,658.70,2026-06-20,eligible
55667788000133,RECV-2027-022389,8086.69,2028-01-06,eligible
99887766000111,RECV-2027-022390,35436.38,2028-02-27,advanced
12345678000195,RECV-2027-022391,33173.63,32/13/2025,advanced
98765432000198,RECV-2027-022392,48712.30,2026-05-29,advanced
11223344000177,RECV-2027-022393,19949.60,2028-02-03,eligible
55667788000133,RECV-2027-022394,22729.38,2027-06-24,eligible
99887766000111,RECV-2027-022395,4861.93,2027-09-25,cancelled
12345678000195,RECV-2027-022396,30911.79,2027-07-14,advanced
98765432000198,RECV-2027-022397,7372.29,2028-02-26,advanced
11223344000177,RECV-2027-022398,16237.24,2027-08-22,cancelled
55667788000133,RECV-2027-022399,41177.98,2028-03-22,advanced
99887766000111,RECV-2027-022400,13950.19,2027-09-15,pending
12345678000195,RECV-2027-022401,32204.72,2027-04-22,pending
98765432000198,RECV-2027-022402,28853.24,2026-11-27,eligible
11223344000177,RECV-2027-022403,18982.71,2027-05-13,pending
55667788000133,RECV-2027-022404,15382.04,2026-06-26,pending
99887766000111,RECV-2027-022405,46561.22,2026-06-09,cancelled
12345678000195,RECV-2027-022406,2561.80,2027-02-21,advanced
98765432000198,RECV-2027-022407,3043.45,2027-09-02,pending
11223344000177,RECV-2027-022408,20934.28,2027-03-25,eligible
55667788000133,RECV-2027-022409,39272.59,32/13/2025,pending
99887766000111,RECV-2027-022410,33592.81,2026-05-30,advanced
12345678000195,RECV-2027-022411,10047.74,2027-08-02,advanced
98765432000198,RECV-2027-022412,4197.02,2027-01-02,pending
11223344000177,RECV-2027-022413,46310.27,32/13/2025,pending
55667788000133,RECV-2027-022414,4570.15,2027-05-18,eligible
99887766000111,RECV-2027-022415,305.40,2028-01-15,advanced
12345678000195,RECV-2027-022416,41317.16,2028-03-18,cancelled
98765432000198,RECV-2027-022417,22155.71,2026-06-27,pending
11223344000177,RECV-2027-022418,36717.12,2026-12-13,advanced
55667788000133,RECV-2027-022419,1284.66,2027-02-06,advanced
99887766000111,RECV-2027-022420,7888.44,2027-03-24,pending
12345678000195,RECV-2027-022421,33485.74,2027-12-15,advanced
98765432000198,RECV-2027-022422,5810.96,2026-05-31,eligible
11223344000177,RECV-2027-022423,6723.03,2028-03-12,pending
55667788000133,RECV-2027-022424,34649.63,2026-06-27,cancelled
99887766000111,RECV-2027-022425,18870.02,2027-11-05,pending
12345678000195,RECV-2027-022426,12495.59,2027-11-17,cancelled
98765432000198,RECV-2027-022427,39045.64,2027-01-09,cancelled
11223344000177,RECV-2027-022428,46803.83,2027-03-15,cancelled
55667788000133,RECV-2027-022429,34210.52,2027-07-28,eligible
99887766000111,RECV-2027-022430,13568.55,2027-08-17,eligible
12345678000195,RECV-2027-022431,42059.24,2027-11-21,eligible
98765432000198,RECV-2027-022432,26709.92,2027-07-21,eligible
11223344000177,RECV-2027-022433,37328.58,2027-09-17,pending
55667788000133,RECV-2027-022434,16581.46,2026-04-28,advanced
99887766000111,RECV-2027-022435,14508.03,2027-03-24,pending
12345678000195,RECV-2027-022436,46199.91,2027-03-17,eligible
98765432000198,RECV-2027-022437,36183.54,2027-03-24,advanced
11223344000177,RECV-2027-022438,12181.39,2026-05-10,eligible
55667788000133,RECV-2027-022439,46860.16,2026-05-11,advanced
99887766000111,RECV-2027-022440,36658.26,2026-07-18,cancelled
12345678000195,RECV-2027-022441,35636.08,2026-09-09,advanced
98765432000198,RECV-2027-022442,34377.24,2027-09-25,advanced
11223344000177,RECV-2027-022443,34967.95,2027-07-19,advanced
55667788000133,RECV-2027-022444,3080.01,2027-07-22,advanced
99887766000111,RECV-2027-022445,30355.97,2028-03-26,advanced
12345678000195,RECV-2027-022446,579.49,2026-08-03,advanced
98765432000198,RECV-2027-022447,23315.04,32/13/2025,eligible
11223344000177,RECV-2027-022448,37884.57,2027-09-21,advanced
55667788000133,RECV-2027-022449,39909.58,2026-09-19,advanced
99887766000111,RECV-2027-022450,37357.49,2026-05-05,advanced
12345678000195,RECV-2027-022451,3350.46,2026-08-18,cancelled
98765432000198,RECV-2027-022452,20331.27,2027-01-26,pending
11223344000177,RECV-2027-022453,36039.90,2027-04-28,eligible
55667788000133,RECV-2027-022454,13355.65,2027-08-03,cancelled
99887766000111,RECV-2027-022455,15408.93,2026-05-29,eligible
12345678000195,RECV-2027-022456,30765.04,2027-01-21,cancelled
98765432000198,RECV-2027-022457,46085.60,2027-11-08,advanced
11223344000177,RECV-2027-022458,5746.17,2027-02-20,advanced
55667788000133,RECV-2027-022459,39101.47,32/13/2025,cancelled
99887766000111,RECV-2027-022460,20425.49,2026-05-03,cancelled
12345678000195,RECV-2027-022461,2488.36,2028-03-26,cancelled
98765432000198,RECV-2027-022462,12412.46,2027-07-10,advanced
11223344000177,RECV-2027-022463,14755.02,2027-01-01,pending
55667788000133,RECV-2027-022464,1676.06,2027-08-28,cancelled
99887766000111,RECV-2027-022465,29945.36,2026-10-05,pending
12345678000195,RECV-2027-022466,34826.81,2028-03-21,eligible
98765432000198,RECV-2027-022467,30814.97,32/13/2025,pending
11223344000177,RECV-2027-022468,6140.82,2026-08-18,cancelled
55667788000133,RECV-2027-022469,7760.89,2027-01-20,eligible
99887766000111,RECV-2027-022470,44665.86,2026-12-08,advanced
12345678000195,RECV-2027-022471,353.56,2026-09-30,eligible
98765432000198,RECV-2027-022472,17506.44,2026-06-02,eligible
11223344000177,RECV-2027-022473,29816.31,2026-12-21,pending
55667788000133,RECV-2027-022474,34054.07,2026-10-03,eligible
99887766000111,RECV-2027-022475,16722.99,2027-01-26,eligible
12345678000195,RECV-2027-022476,48447.76,2027-03-26,cancelled
98765432000198,RECV-2027-022477,19616.15,2028-02-17,eligible
11223344000177,RECV-2027-022478,40256.80,2027-05-26,eligible
55667788000133,RECV-2027-022479,2223.36,2028-03-14,eligible
99887766000111,RECV-2027-022480,6575.65,2027-02-01,cancelled
12345678000195,RECV-2027-022481,40254.06,2027-10-01,advanced
98765432000198,RECV-2027-022482,6375.12,2027-09-23,eligible
11223344000177,RECV-2027-022483,18991.92,2027-05-27,advanced
55667788000133,RECV-2027-022484,45943.39,2028-02-27,eligible
99887766000111,RECV-2027-022485,16838.62,2027-05-02,advanced
12345678000195,RECV-2027-022486,14655.74,2028-03-14,pending
98765432000198,RECV-2027-022487,16854.31,2028-01-13,eligible
11223344000177,RECV-2027-022488,45840.25,2027-10-18,advanced
55667788000133,RECV-2027-022489,13032.03,2026-07-04,cancelled
99887766000111,RECV-2027-022490,1044.77,2026-10-23,cancelled
12345678000195,RECV-2027-022491,1502.90,2026-05-12,advanced
98765432000198,RECV-2027-022492,43744.30,2026-05-21,eligible
11223344000177,RECV-2027-022493,5885.14,2027-06-22,cancelled
55667788000133,RECV-2027-022494,,2026-10-15,pending
99887766000111,RECV-2027-022495,3786.89,32/13/2025,cancelled
12345678000195,RECV-2027-022496,,2027-06-06,pending
98765432000198,RECV-2027-022497,26749.76,2027-11-20,eligible
11223344000177,RECV-2027-022498,9724.85,2026-05-03,pending
55667788000133,RECV-2027-022499,28411.38,2026-11-02,pending
99887766000111,RECV-2027-022500,40965.84,2027-01-13,advanced
12345678000195,RECV-2027-022501,23968.35,2026-07-08,cancelled
98765432000198,RECV-2027-022502,30222.01,2027-10-05,pending
11223344000177,RECV-2027-022503,42400.54,2028-02-27,eligible
55667788000133,RECV-2027-022504,18346.74,2026-11-15,cancelled
99887766000111,RECV-2027-022505,44484.25,2027-08-13,pending
12345678000195,RECV-2027-022506,13125.48,2027-08-28,advanced
98765432000198,RECV-2027-022507,4078.78,2026-08-29,cancelled
11223344000177,RECV-2027-022508,31062.45,2027-09-21,cancelled
55667788000133,RECV-2027-022509,12256.68,2027-01-18,pending
99887766000111,RECV-2027-022510,40512.18,2027-12-21,advanced
12345678000195,RECV-2027-022511,17075.78,2026-08-13,pending
98765432000198,RECV-2027-022512,32327.52,2028-01-25,pending
11223344000177,RECV-2027-022513,16171.69,2026-08-20,pending
55667788000133,RECV-2027-022514,2704.61,2026-08-22,eligible
