originator_tax_id,reference_number,amount,due_on,status
55667788000133,RECV-2026-012134,24342.82,2027-01-26,pending
99887766000111,RECV-2026-012135,44224.74,2026-11-16,eligible
12345678000195,RECV-2026-012136,356.53,2026-11-03,cancelled
98765432000198,RECV-2026-012137,23248.19,2027-01-07,cancelled
11223344000177,RECV-2026-012138,47303.03,2027-08-30,pending
55667788000133,RECV-2026-012139,36422.14,2026-05-10,eligible
99887766000111,RECV-2026-012140,14251.35,2026-12-28,cancelled
12345678000195,RECV-2026-012141,24163.64,2027-08-15,pending
98765432000198,RECV-2026-012142,9474.22,2027-03-31,eligible
11223344000177,RECV-2026-012143,2354.63,2027-01-20,eligible
55667788000133,RECV-2026-012144,16328.31,2028-02-14,advanced
99887766000111,RECV-2026-012145,29276.26,2027-08-28,advanced
12345678000195,RECV-2026-012146,42817.74,2026-06-17,cancelled
98765432000198,RECV-2026-012147,5154.71,2026-07-04,eligible
11223344000177,RECV-2026-012148,37738.31,2027-12-15,eligible
55667788000133,RECV-2026-012149,6780.45,2028-02-04,cancelled
99887766000111,RECV-2026-012150,26092.55,2026-10-09,advanced
12345678000195,RECV-2026-012151,30675.88,2026-12-21,eligible
98765432000198,RECV-2026-012152,27661.30,2026-09-23,eligible
11223344000177,RECV-2026-012153,7966.40,2026-07-28,eligible
55667788000133,RECV-2026-012154,19249.51,2026-10-20,advanced
99887766000111,RECV-2026-012155,35794.19,2027-09-28,eligible
12345678000195,RECV-2026-012156,13110.15,2027-06-16,advanced
98765432000198,RECV-2026-012157,45873.47,2027-03-12,pending
11223344000177,RECV-2026-012158,1916.95,2027-01-15,cancelled
55667788000133,RECV-2026-012159,41409.29,2027-11-08,pending
99887766000111,RECV-2026-012160,4694.95,2026-08-13,pending
12345678000195,RECV-2026-012161,23258.64,2027-06-20,pending
98765432000198,RECV-2026-012162,34908.74,2027-04-25,pending
11223344000177,RECV-2026-012163,12076.20,2027-11-06,eligible
55667788000133,RECV-2026-012164,9248.23,2027-08-17,pending
99887766000111,RECV-2026-012165,43537.96,2026-08-18,eligible
12345678000195,RECV-2026-012166,46128.73,2027-01-16,cancelled
98765432000198,RECV-2026-012167,31225.80,2026-09-23,pending
11223344000177,RECV-2026-012168,40045.73,2026-05-11,pending
55667788000133,RECV-2026-012169,45708.44,2026-10-17,cancelled
99887766000111,RECV-2026-012170,28324.34,2026-12-06,eligible
12345678000195,RECV-2026-012171,14471.93,2026-05-02,advanced
98765432000198,RECV-2026-012172,2260.80,2027-10-16,cancelled
11223344000177,RECV-2026-012173,18628.82,2027-04-28,eligible
55667788000133,RECV-2026-012174,18491.67,2026-08-30,pending
99887766000111,RECV-2026-012175,3315.93,2028-01-10,advanced
12345678000195,RECV-2026-012176,26364.66,2026-11-29,eligible
98765432000198,RECV-2026-012177,44114.45,2027-09-22,pending
11223344000177,RECV-2026-012178,43873.70,2028-01-28,cancelled
55667788000133,RECV-2026-012179,35263.55,2026-10-15,pending
99887766000111,RECV-2026-012180,41593.25,2026-06-19,cancelled
12345678000195,RECV-2026-012181,44366.14,2027-07-05,pending
98765432000198,RECV-2026-012182,18292.33,2027-12-21,cancelled
11223344000177,RECV-2026-012183,11356.94,2026-10-15,pending
55667788000133,RECV-2026-012184,32787.58,2026-11-08,pending
99887766000111,RECV-2026-012185,39744.63,2026-12-09,cancelled
12345678000195,RECV-2026-012186,13288.63,2027-02-08,processing
98765432000198,RECV-2026-012187,28894.31,2027-04-04,eligible
11223344000177,RECV-2026-012188,22240.57,2027-06-08,eligible
55667788000133,RECV-2026-012189,38555.62,2028-01-29,advanced
99887766000111,RECV-2026-012190,21288.20,2027-07-20,processing
12345678000195,RECV-2026-012191,35861.53,2028-02-26,pending
98765432000198,RECV-2026-012192,7721.29,2028-03-19,eligible
11223344000177,RECV-2026-012193,599.70,2027-10-16,advanced
55667788000133,RECV-2026-012194,37673.23,2028-02-13,advanced
99887766000111,RECV-2026-012195,36580.47,2027-06-28,cancelled
12345678000195,RECV-2026-012196,43445.93,2026-07-19,cancelled
98765432000198,RECV-2026-012197,45338.71,2026-09-20,pending
11223344000177,RECV-2026-012198,23490.78,2026-11-03,advanced
55667788000133,RECV-2026-012199,7865.75,2027-05-26,pending
99887766000111,RECV-2026-012200,27372.15,2028-02-09,advanced
12345678000195,RECV-2026-012201,2233.62,2027-12-05,eligible
98765432000198,RECV-2026-012202,4651.23,2027-08-08,cancelled
11223344000177,RECV-2026-012203,2636.66,2027-11-23,eligible
55667788000133,RECV-2026-012204,45992.59,2028-02-25,cancelled
99887766000111,RECV-2026-012205,29469.64,2027-12-22,pending
12345678000195,RECV-2026-012206,10380.31,2026-11-11,eligible
98765432000198,RECV-2026-012207,28074.85,2027-12-14,cancelled
11223344000177,RECV-2026-012208,31205.75,2027-07-31,eligible
55667788000133,RECV-2026-012209,36395.28,2027-08-01,cancelled
99887766000111,RECV-2026-012210,8840.12,2027-05-29,unknown
12345678000195,RECV-2026-012211,27791.89,2027-02-18,cancelled
98765432000198,RECV-2026-012212,5831.26,2028-01-11,cancelled
11223344000177,RECV-2026-012213,41095.38,2027-08-15,pending
55667788000133,RECV-2026-012214,42682.19,2026-09-02,eligible
99887766000111,RECV-2026-012215,9507.76,2027-01-12,cancelled
12345678000195,RECV-2026-012216,23775.92,2028-01-13,advanced
98765432000198,RECV-2026-012217,41925.13,2027-10-06,advanced
11223344000177,RECV-2026-012218,10372.14,2027-12-10,eligible
55667788000133,RECV-2026-012219,18442.13,2027-03-09,pending
99887766000111,RECV-2026-012220,33008.80,2027-08-16,eligible
12345678000195,RECV-2026-012221,13535.98,2026-10-28,cancelled
98765432000198,RECV-2026-012222,19736.25,2027-12-19,eligible
11223344000177,RECV-2026-012223,14106.63,2026-10-13,cancelled
55667788000133,RECV-2026-012224,38264.75,2028-03-15,advanced
99887766000111,RECV-2026-012225,36930.06,2026-07-07,eligible
12345678000195,RECV-2026-012226,8270.01,2028-01-13,cancelled
98765432000198,RECV-2026-012227,43635.85,2027-04-23,pending
11223344000177,RECV-2026-012228,27495.32,2026-05-17,pending
55667788000133,RECV-2026-012229,39026.54,2026-05-13,pending
99887766000111,RECV-2026-012230,20381.77,2027-02-25,pending
12345678000195,RECV-2026-012231,36110.31,2027-07-02,eligible
98765432000198,RECV-2026-012232,14841.94,2027-11-09,eligible
11223344000177,RECV-2026-012233,36042.71,2026-06-28,pending
55667788000133,RECV-2026-012234,5512.69,2026-10-07,cancelled
99887766000111,RECV-2026-012235,38175.05,2027-11-30,cancelled
12345678000195,RECV-2026-012236,27452.46,2026-05-12,advanced
98765432000198,RECV-2026-012237,2273.01,2027-04-11,eligible
11223344000177,RECV-2026-012238,28772.54,2026-11-12,advanced
55667788000133,RECV-2026-012239,40210.65,2027-04-14,cancelled
99887766000111,RECV-2026-012240,3419.46,2027-05-18,eligible
12345678000195,RECV-2026-012241,34487.63,2026-08-28,cancelled
98765432000198,RECV-2026-012242,19011.51,2028-02-23,advanced
11223344000177,RECV-2026-012243,9396.85,2027-02-07,advanced
55667788000133,RECV-2026-012244,11093.50,2026-09-14,pending
99887766000111,RECV-2026-012245,40367.90,2027-05-10,submitted
12345678000195,RECV-2026-012246,26943.45,2027-01-19,pending
98765432000198,RECV-2026-012247,22440.24,2027-12-20,eligible
11223344000177,RECV-2026-012248,46148.16,2028-01-03,pending
55667788000133,RECV-2026-012249,13018.44,2028-01-31,pending
99887766000111,RECV-2026-012250,45433.24,2027-04-24,cancelled
12345678000195,RECV-2026-012251,15224.25,2027-12-05,pending
98765432000198,RECV-2026-012252,7372.90,2027-04-19,cancelled
11223344000177,RECV-2026-012253,26074.25,2026-06-22,cancelled
55667788000133,RECV-2026-012254,43500.44,2027-01-05,cancelled
99887766000111,RECV-2026-012255,1992.53,2026-07-05,cancelled
12345678000195,RECV-2026-012256,24363.04,2027-02-21,eligible
98765432000198,RECV-2026-012257,39731.49,2027-12-30,eligible
11223344000177,RECV-2026-012258,29661.24,2027-09-14,pending
55667788000133,RECV-2026-012259,38241.49,2026-05-21,advanced
99887766000111,RECV-2026-012260,5347.91,2027-08-03,advanced
12345678000195,RECV-2026-012261,8601.79,2028-03-01,pending
98765432000198,RECV-2026-012262,22041.66,2027-03-05,eligible
11223344000177,RECV-2026-012263,12269.78,2026-12-20,cancelled
55667788000133,RECV-2026-012264,17047.38,2028-03-10,eligible
99887766000111,RECV-2026-012265,19791.47,2027-03-14,advanced
12345678000195,RECV-2026-012266,6052.66,2026-07-02,unknown
98765432000198,RECV-2026-012267,16984.71,2026-05-02,pending
11223344000177,RECV-2026-012268,37533.10,2027-04-28,cancelled
55667788000133,RECV-2026-012269,40621.58,2027-09-07,cancelled
99887766000111,RECV-2026-012270,43889.72,2027-03-12,pending
12345678000195,RECV-2026-012271,2158.76,2026-09-19,eligible
98765432000198,RECV-2026-012272,47498.37,2026-09-25,advanced
11223344000177,RECV-2026-012273,10595.76,2027-10-28,eligible
55667788000133,RECV-2026-012274,30501.59,2027-04-02,cancelled
99887766000111,RECV-2026-012275,43393.67,2026-07-17,advanced
12345678000195,RECV-2026-012276,15530.80,2027-10-20,advanced
98765432000198,RECV-2026-012277,43824.41,2028-03-05,eligible
11223344000177,RECV-2026-012278,6906.61,2027-03-21,cancelled
55667788000133,RECV-2026-012279,21099.36,2027-11-04,advanced
99887766000111,RECV-2026-012280,5810.22,2026-05-07,pending
12345678000195,RECV-2026-012281,16932.92,2027-05-04,cancelled
98765432000198,RECV-2026-012282,33199.05,2027-06-09,pending
11223344000177,RECV-2026-012283,19495.35,2027-01-09,submitted
55667788000133,RECV-2026-012284,17930.05,2028-02-13,pending
99887766000111,RECV-2026-012285,38183.62,2028-02-28,eligible
12345678000195,RECV-2026-012286,29654.98,2028-01-23,eligible
98765432000198,RECV-2026-012287,23913.18,2026-06-24,eligible
11223344000177,RECV-2026-012288,4021.61,2026-10-06,pending
55667788000133,RECV-2026-012289,6485.24,2026-10-22,eligible
99887766000111,RECV-2026-012290,37681.37,2026-09-25,pending
12345678000195,RECV-2026-012291,12478.10,2027-03-01,pending
98765432000198,RECV-2026-012292,1197.99,2027-09-27,advanced
11223344000177,RECV-2026-012293,36731.60,2026-12-05,pending
55667788000133,RECV-2026-012294,38457.57,2027-05-12,pending
99887766000111,RECV-2026-012295,38426.80,2027-05-24,advanced
12345678000195,RECV-2026-012296,45977.71,2027-04-21,advanced
98765432000198,RECV-2026-012297,5018.00,2028-03-03,submitted
11223344000177,RECV-2026-012298,12229.32,2026-06-01,eligible
55667788000133,RECV-2026-012299,6683.78,2027-10-13,cancelled
99887766000111,RECV-2026-012300,3721.18,2027-01-14,cancelled
12345678000195,RECV-2026-012301,26301.67,2026-06-03,error
98765432000198,RECV-2026-012302,36000.78,2026-11-11,cancelled
11223344000177,RECV-2026-012303,23567.13,2027-11-28,cancelled
55667788000133,RECV-2026-012304,38590.20,2026-07-07,advanced
99887766000111,RECV-2026-012305,43756.11,2026-08-13,eligible
12345678000195,RECV-2026-012306,18145.63,2027-07-18,eligible
98765432000198,RECV-2026-012307,9906.87,2026-06-09,eligible
11223344000177,RECV-2026-012308,17567.14,2026-12-11,eligible
55667788000133,RECV-2026-012309,11288.37,2026-09-03,cancelled
99887766000111,RECV-2026-012310,27017.56,2026-10-31,cancelled
12345678000195,RECV-2026-012311,32909.22,2026-12-05,pending
98765432000198,RECV-2026-012312,37211.06,2027-01-29,cancelled
11223344000177,RECV-2026-012313,9008.39,2026-05-11,eligible
55667788000133,RECV-2026-012314,12098.91,2027-12-14,pending
99887766000111,RECV-2026-012315,10800.43,2027-03-27,pending
12345678000195,RECV-2026-012316,11740.87,2027-12-31,cancelled
98765432000198,RECV-2026-012317,47722.10,2027-09-08,pending
11223344000177,RECV-2026-012318,35214.98,2028-01-30,cancelled
55667788000133,RECV-2026-012319,37157.25,2027-01-08,pending
99887766000111,RECV-2026-012320,45519.12,2027-11-14,advanced
12345678000195,RECV-2026-012321,15901.46,2028-01-22,advanced
98765432000198,RECV-2026-012322,2586.05,2026-04-28,pending
11223344000177,RECV-2026-012323,26108.74,2027-07-24,pending
55667788000133,RECV-2026-012324,37572.46,2027-12-01,advanced
99887766000111,RECV-2026-012325,12152.47,2027-02-24,advanced
12345678000195,RECV-2026-012326,31832.27,2026-09-12,advanced
98765432000198,RECV-2026-012327,26269.85,2027-12-24,cancelled
11223344000177,RECV-2026-012328,33516.66,2027-02-13,advanced
55667788000133,RECV-2026-012329,2916.51,2026-10-08,advanced
99887766000111,RECV-2026-012330,24420.66,2026-12-28,eligible
12345678000195,RECV-2026-012331,44447.71,2026-07-23,eligible
98765432000198,RECV-2026-012332,33963.96,2026-08-16,pending
11223344000177,RECV-2026-012333,30024.86,2026-05-21,pending
55667788000133,RECV-2026-012334,1209.27,2027-11-23,pending
99887766000111,RECV-2026-012335,4889.87,2028-01-29,pending
12345678000195,RECV-2026-012336,36843.22,2027-03-29,cancelled
98765432000198,RECV-2026-012337,13608.19,2026-10-07,advanced
11223344000177,RECV-2026-012338,43514.03,2026-10-06,cancelled
55667788000133,RECV-2026-012339,27303.91,2027-02-08,cancelled
99887766000111,RECV-2026-012340,2096.28,2026-11-05,pending
12345678000195,RECV-2026-012341,2862.90,2027-01-20,pending
98765432000198,RECV-2026-012342,45022.09,2026-05-27,pending
11223344000177,RECV-2026-012343,5212.66,2027-06-10,advanced
55667788000133,RECV-2026-012344,35594.15,2026-06-22,cancelled
99887766000111,RECV-2026-012345,24496.54,2027-07-02,cancelled
12345678000195,RECV-2026-012346,20880.11,2027-08-11,pending
98765432000198,RECV-2026-012347,24184.44,2026-12-15,eligible
11223344000177,RECV-2026-012348,19268.57,2027-08-06,eligible
55667788000133,RECV-2026-012349,11727.95,2028-02-20,advanced
99887766000111,RECV-2026-012350,4774.93,2027-06-15,advanced
12345678000195,RECV-2026-012351,45674.09,2027-01-17,eligible
98765432000198,RECV-2026-012352,3544.89,2026-10-16,pending
11223344000177,RECV-2026-012353,4575.17,2027-08-12,advanced
55667788000133,RECV-2026-012354,46658.41,2026-08-06,eligible
99887766000111,RECV-2026-012355,19122.08,2027-12-12,eligible
12345678000195,RECV-2026-012356,28887.50,2026-08-04,submitted
98765432000198,RECV-2026-012357,9317.58,2028-03-03,cancelled
11223344000177,RECV-2026-012358,9201.88,2027-11-14,eligible
55667788000133,RECV-2026-012359,33350.65,2027-10-30,unknown
99887766000111,RECV-2026-012360,4167.13,2026-12-26,pending
12345678000195,RECV-2026-012361,35045.76,2026-11-13,advanced
98765432000198,RECV-2026-012362,36688.31,2026-10-07,eligible
11223344000177,RECV-2026-012363,44269.74,2028-03-07,eligible
55667788000133,RECV-2026-012364,24312.11,2027-07-11,submitted
99887766000111,RECV-2026-012365,31731.82,2027-08-25,advanced
12345678000195,RECV-2026-012366,10033.23,2026-08-03,eligible
98765432000198,RECV-2026-012367,35349.91,2026-11-25,eligible
11223344000177,RECV-2026-012368,23910.54,2026-10-12,advanced
55667788000133,RECV-2026-012369,40597.49,2026-07-22,cancelled
99887766000111,RECV-2026-012370,44303.27,2026-11-17,advanced
12345678000195,RECV-2026-012371,24287.39,2026-07-04,eligible
98765432000198,RECV-2026-012372,39199.19,2026-05-13,cancelled
11223344000177,RECV-2026-012373,14508.80,2026-05-16,advanced
55667788000133,RECV-2026-012374,28644.47,2027-03-04,cancelled
99887766000111,RECV-2026-012375,40978.06,2027-04-27,pending
12345678000195,RECV-2026-012376,29426.61,2027-11-01,advanced
98765432000198,RECV-2026-012377,45877.07,2026-11-30,unknown
11223344000177,RECV-2026-012378,7209.09,2027-11-15,eligible
55667788000133,RECV-2026-012379,14511.55,2026-08-18,cancelled
99887766000111,RECV-2026-012380,20438.91,2027-11-05,eligible
12345678000195,RECV-2026-012381,36415.11,2026-06-05,advanced
98765432000198,RECV-2026-012382,24470.44,2028-02-05,cancelled
11223344000177,RECV-2026-012383,18614.44,2026-11-09,cancelled
55667788000133,RECV-2026-012384,19799.66,2026-10-30,cancelled
99887766000111,RECV-2026-012385,17046.31,2026-05-12,cancelled
12345678000195,RECV-2026-012386,40573.28,2026-10-12,eligible
98765432000198,RECV-2026-012387,37050.41,2027-05-01,cancelled
11223344000177,RECV-2026-012388,28955.59,2026-09-24,cancelled
55667788000133,RECV-2026-012389,39231.92,2027-01-06,advanced
99887766000111,RECV-2026-012390,15552.73,2027-10-07,eligible
12345678000195,RECV-2026-012391,37564.75,2027-12-15,advanced
98765432000198,RECV-2026-012392,38342.90,2027-04-23,cancelled
11223344000177,RECV-2026-012393,8160.40,2026-05-27,eligible
55667788000133,RECV-2026-012394,7749.20,2026-08-11,cancelled
99887766000111,RECV-2026-012395,28509.10,2028-02-12,processing
12345678000195,RECV-2026-012396,41233.40,2026-05-02,advanced
98765432000198,RECV-2026-012397,46349.98,2026-08-24,eligible
11223344000177,RECV-2026-012398,5183.97,2026-08-04,pending
55667788000133,RECV-2026-012399,30985.47,2026-12-29,cancelled
99887766000111,RECV-2026-012400,3827.12,2026-11-24,cancelled
12345678000195,RECV-2026-012401,17509.21,2026-11-24,pending
98765432000198,RECV-2026-012402,15876.88,2027-07-17,cancelled
11223344000177,RECV-2026-012403,46962.70,2027-08-11,eligible
55667788000133,RECV-2026-012404,48955.93,2027-05-15,eligible
99887766000111,RECV-2026-012405,10734.20,2026-07-26,eligible
12345678000195,RECV-2026-012406,42204.10,2027-03-28,cancelled
98765432000198,RECV-2026-012407,45888.07,2027-01-14,advanced
11223344000177,RECV-2026-012408,37946.86,2027-05-07,eligible
55667788000133,RECV-2026-012409,41876.08,2026-12-08,cancelled
99887766000111,RECV-2026-012410,44522.82,2026-08-29,advanced
12345678000195,RECV-2026-012411,39213.41,2026-11-06,cancelled
98765432000198,RECV-2026-012412,47867.19,2026-11-05,eligible
11223344000177,RECV-2026-012413,42138.07,2028-02-04,cancelled
55667788000133,RECV-2026-012414,39079.08,2027-10-18,cancelled
99887766000111,RECV-2026-012415,34630.45,2027-07-29,pending
12345678000195,RECV-2026-012416,42564.39,2026-10-24,advanced
98765432000198,RECV-2026-012417,1679.59,2026-11-18,submitted
11223344000177,RECV-2026-012418,27037.03,2026-09-01,pending
55667788000133,RECV-2026-012419,32019.63,2027-04-25,pending
99887766000111,RECV-2026-012420,20926.16,2027-08-26,advanced
12345678000195,RECV-2026-012421,13502.93,2027-08-12,advanced
98765432000198,RECV-2026-012422,17526.31,2027-01-03,processing
11223344000177,RECV-2026-012423,1350.06,2026-07-06,cancelled
55667788000133,RECV-2026-012424,40848.62,2026-11-09,eligible
99887766000111,RECV-2026-012425,21448.55,2027-03-21,cancelled
12345678000195,RECV-2026-012426,26184.44,2026-11-05,advanced
98765432000198,RECV-2026-012427,46700.10,2027-04-09,cancelled
11223344000177,RECV-2026-012428,45307.23,2027-08-27,cancelled
55667788000133,RECV-2026-012429,23217.37,2027-08-30,unknown
99887766000111,RECV-2026-012430,8787.22,2027-06-18,pending
12345678000195,RECV-2026-012431,11710.30,2026-08-31,advanced
98765432000198,RECV-2026-012432,22451.44,2027-08-18,eligible
11223344000177,RECV-2026-012433,7042.63,2027-04-03,cancelled
55667788000133,RECV-2026-012434,15215.52,2026-08-08,pending
99887766000111,RECV-2026-012435,44719.43,2027-11-28,cancelled
12345678000195,RECV-2026-012436,11512.93,2028-03-17,cancelled
98765432000198,RECV-2026-012437,27577.76,2027-10-09,eligible
11223344000177,RECV-2026-012438,40438.74,2026-08-04,advanced
55667788000133,RECV-2026-012439,41652.17,2027-10-01,advanced
99887766000111,RECV-2026-012440,28335.27,2028-03-07,cancelled
12345678000195,RECV-2026-012441,4059.03,2026-05-16,cancelled
98765432000198,RECV-2026-012442,1571.21,2026-07-03,eligible
11223344000177,RECV-2026-012443,6204.55,2027-10-05,cancelled
55667788000133,RECV-2026-012444,5087.06,2026-12-16,advanced
99887766000111,RECV-2026-012445,25305.56,2026-06-23,pending
12345678000195,RECV-2026-012446,34885.14,2026-05-17,pending
98765432000198,RECV-2026-012447,14272.73,2027-04-26,pending
11223344000177,RECV-2026-012448,278.67,2027-04-11,pending
55667788000133,RECV-2026-012449,38651.30,2027-04-24,eligible
99887766000111,RECV-2026-012450,22206.27,2027-05-09,advanced
12345678000195,RECV-2026-012451,22792.61,2027-09-21,eligible
98765432000198,RECV-2026-012452,41839.65,2027-08-18,eligible
11223344000177,RECV-2026-012453,47522.60,2027-10-02,eligible
55667788000133,RECV-2026-012454,29013.54,2026-07-10,pending
99887766000111,RECV-2026-012455,38553.66,2027-01-16,pending
12345678000195,RECV-2026-012456,25134.66,2026-09-26,cancelled
98765432000198,RECV-2026-012457,20360.29,2027-09-18,advanced
11223344000177,RECV-2026-012458,9743.88,2027-07-23,eligible
55667788000133,RECV-2026-012459,8442.74,2028-02-29,eligible
99887766000111,RECV-2026-012460,7414.87,2026-12-28,eligible
12345678000195,RECV-2026-012461,20245.25,2026-05-08,advanced
98765432000198,RECV-2026-012462,20157.50,2027-03-25,advanced
11223344000177,RECV-2026-012463,34710.53,2027-01-02,eligible
55667788000133,RECV-2026-012464,40915.35,2028-02-15,advanced
99887766000111,RECV-2026-012465,11491.14,2027-06-01,unknown
12345678000195,RECV-2026-012466,3491.36,2027-09-09,cancelled
98765432000198,RECV-2026-012467,24959.86,2028-02-25,cancelled
11223344000177,RECV-2026-012468,18396.82,2027-09-12,eligible
55667788000133,RECV-2026-012469,5069.17,2027-10-13,advanced
99887766000111,RECV-2026-012470,42223.56,2027-07-28,cancelled
12345678000195,RECV-2026-012471,2709.46,2026-04-27,pending
98765432000198,RECV-2026-012472,14446.23,2026-07-04,pending
11223344000177,RECV-2026-012473,32782.01,2026-10-14,pending
55667788000133,RECV-2026-012474,37667.06,2026-06-10,pending
99887766000111,RECV-2026-012475,21956.90,2026-06-25,pending
12345678000195,RECV-2026-012476,7486.79,2027-11-04,cancelled
98765432000198,RECV-2026-012477,43796.63,2026-07-25,error
11223344000177,RECV-2026-012478,27062.68,2026-11-05,pending
55667788000133,RECV-2026-012479,15052.12,2028-02-09,pending
99887766000111,RECV-2026-012480,20793.87,2027-06-30,pending
12345678000195,RECV-2026-012481,26725.80,2026-07-29,advanced
98765432000198,RECV-2026-012482,18721.20,2027-03-11,advanced
11223344000177,RECV-2026-012483,31479.02,2027-09-22,advanced
55667788000133,RECV-2026-012484,24161.52,2026-12-12,pending
99887766000111,RECV-2026-012485,4268.00,2026-05-10,pending
12345678000195,RECV-2026-012486,35444.22,2028-01-01,eligible
98765432000198,RECV-2026-012487,26385.05,2026-10-12,cancelled
11223344000177,RECV-2026-012488,24913.89,2027-10-04,advanced
55667788000133,RECV-2026-012489,27798.10,2026-11-02,eligible
99887766000111,RECV-2026-012490,46059.14,2026-12-03,eligible
12345678000195,RECV-2026-012491,12606.41,2026-08-25,pending
98765432000198,RECV-2026-012492,45235.30,2027-12-10,cancelled
11223344000177,RECV-2026-012493,17762.00,2027-12-01,eligible
55667788000133,RECV-2026-012494,610.22,2028-02-04,eligible
99887766000111,RECV-2026-012495,42639.86,2027-03-11,advanced
12345678000195,RECV-2026-012496,6511.73,2027-08-17,eligible
98765432000198,RECV-2026-012497,35684.96,2028-01-23,eligible
11223344000177,RECV-2026-012498,9934.61,2026-09-16,eligible
55667788000133,RECV-2026-012499,41310.66,2026-12-30,unknown
99887766000111,RECV-2026-012500,46578.92,2027-11-12,pending
12345678000195,RECV-2026-012501,36624.55,2027-12-29,cancelled
98765432000198,RECV-2026-012502,14980.86,2027-10-24,advanced
11223344000177,RECV-2026-012503,15404.00,2026-12-16,eligible
55667788000133,RECV-2026-012504,29380.09,2027-08-17,pending
99887766000111,RECV-2026-012505,38994.54,2027-10-16,eligible
12345678000195,RECV-2026-012506,25798.87,2027-12-25,eligible
98765432000198,RECV-2026-012507,40785.44,2027-05-24,cancelled
11223344000177,RECV-2026-012508,5780.81,2026-07-10,eligible
55667788000133,RECV-2026-012509,46421.98,2027-04-20,processing
99887766000111,RECV-2026-012510,9086.36,2027-07-20,pending
12345678000195,RECV-2026-012511,28533.40,2027-07-18,unknown
98765432000198,RECV-2026-012512,18300.05,2028-03-19,pending
11223344000177,RECV-2026-012513,17400.96,2026-10-02,unknown
55667788000133,RECV-2026-012514,23679.10,2026-12-26,eligible
99887766000111,RECV-2026-012515,49161.36,2026-09-12,advanced
12345678000195,RECV-2026-012516,19457.88,2027-09-24,advanced
98765432000198,RECV-2026-012517,30062.07,2027-05-30,eligible
11223344000177,RECV-2026-012518,40118.41,2027-12-17,eligible
55667788000133,RECV-2026-012519,19467.20,2026-12-07,advanced
99887766000111,RECV-2026-012520,28050.46,2027-04-13,pending
12345678000195,RECV-2026-012521,27777.31,2027-02-20,cancelled
98765432000198,RECV-2026-012522,32680.11,2026-06-12,cancelled
11223344000177,RECV-2026-012523,3077.11,2028-01-21,cancelled
55667788000133,RECV-2026-012524,33707.45,2027-12-25,eligible
99887766000111,RECV-2026-012525,38671.22,2026-09-25,eligible
12345678000195,RECV-2026-012526,45592.45,2028-01-20,eligible
98765432000198,RECV-2026-012527,36384.70,2027-05-19,eligible
11223344000177,RECV-2026-012528,46771.51,2027-08-21,advanced
55667788000133,RECV-2026-012529,45466.31,2027-09-29,unknown
99887766000111,RECV-2026-012530,5808.38,2026-09-21,error
12345678000195,RECV-2026-012531,10504.55,2028-03-13,cancelled
98765432000198,RECV-2026-012532,15407.54,2027-12-08,eligible
11223344000177,RECV-2026-012533,37448.41,2027-04-05,advanced
55667788000133,RECV-2026-012534,2953.17,2028-03-22,advanced
99887766000111,RECV-2026-012535,49937.17,2027-03-14,cancelled
12345678000195,RECV-2026-012536,36980.82,2027-11-13,pending
98765432000198,RECV-2026-012537,46895.44,2027-01-07,advanced
11223344000177,RECV-2026-012538,19195.21,2026-05-20,advanced
55667788000133,RECV-2026-012539,7656.62,2027-12-10,processing
99887766000111,RECV-2026-012540,2756.82,2026-11-19,pending
12345678000195,RECV-2026-012541,2698.79,2027-04-16,eligible
98765432000198,RECV-2026-012542,40747.29,2027-02-06,eligible
11223344000177,RECV-2026-012543,45234.59,2027-08-29,submitted
55667788000133,RECV-2026-012544,36687.89,2027-12-24,eligible
99887766000111,RECV-2026-012545,5991.88,2027-11-17,advanced
12345678000195,RECV-2026-012546,46236.42,2027-03-12,advanced
98765432000198,RECV-2026-012547,20335.38,2026-05-31,cancelled
11223344000177,RECV-2026-012548,45959.19,2027-01-07,advanced
55667788000133,RECV-2026-012549,19326.43,2026-09-13,advanced
99887766000111,RECV-2026-012550,26310.42,2026-08-15,advanced
12345678000195,RECV-2026-012551,2367.52,2027-01-18,advanced
98765432000198,RECV-2026-012552,11182.33,2027-06-23,pending
11223344000177,RECV-2026-012553,46786.46,2026-06-16,pending
55667788000133,RECV-2026-012554,18659.32,2026-10-25,pending
99887766000111,RECV-2026-012555,47886.91,2026-05-07,advanced
12345678000195,RECV-2026-012556,15101.60,2026-06-12,pending
98765432000198,RECV-2026-012557,33562.40,2026-09-15,cancelled
11223344000177,RECV-2026-012558,28266.36,2027-11-25,advanced
55667788000133,RECV-2026-012559,35819.60,2026-07-10,pending
99887766000111,RECV-2026-012560,33159.59,2027-06-09,eligible
12345678000195,RECV-2026-012561,43899.07,2027-04-03,eligible
98765432000198,RECV-2026-012562,41977.08,2026-05-22,advanced
11223344000177,RECV-2026-012563,45274.56,2028-03-16,eligible
55667788000133,RECV-2026-012564,41995.86,2026-09-06,eligible
99887766000111,RECV-2026-012565,2497.36,2026-04-29,pending
12345678000195,RECV-2026-012566,25247.39,2028-02-15,unknown
98765432000198,RECV-2026-012567,3876.97,2027-07-13,advanced
11223344000177,RECV-2026-012568,14627.03,2026-09-11,pending
55667788000133,RECV-2026-012569,38441.23,2026-10-15,unknown
99887766000111,RECV-2026-012570,7810.77,2027-11-21,cancelled
